country,country_clean,title,views_total,views_median,title_clean,lat,long,city/mountain/poi,extract
Ukraine,Ukraine,A_Good_Day_to_Die_Hard,1789200,1224.6406571,A Good Day to Die Hard,46.477,30.733,Odesa,"A Good Day to Die Hard is a 2013 American action thriller film and the fifth installment in the Die Hard film series. The film was directed by John Moore and written by Skip Woods, and stars Bruce Willis..."
Ukraine,Ukraine,Godzilla_(1998_film),1567004,1072.5557837,Godzilla (1998 film),47.823,35.19,Zaporizhia,Godzilla is a 1998 American monster film directed and co-written by Roland Emmerich. The film is a reimagining of Toho's Godzilla franchise and is the 23rd film in the franchise and the first Godzilla...
Ukraine,Ukraine,The_Sum_of_All_Fears_(film),1473579,1008.6098563,The Sum of All Fears ,49.838,24.023,Lviv,"The Sum of All Fears is a 2002 American spy thriller film directed by Phil Alden Robinson, based on Tom Clancy's novel of the same name. The film, which is set in the Jack Ryan film series, is a reboot..."
Ukraine,Ukraine,Fiddler_on_the_Roof_(film),1345704,921.0841889,Fiddler on the Roof ,47.91,33.38,Kryvyi Rih,"Fiddler on the Roof is a 1971 American musical comedy-drama film produced and directed by Norman Jewison. It is an adaptation of the 1964 Broadway musical of the same name, with music composed by Jerry..."
Ukraine,Ukraine,Boyka:_Undisputed,1308739,895.7830253,Boyka: Undisputed,46.966,31.997,Mykolayiv,Boyka: Undisputed (also known as Undisputed IV) is a 2016 American martial arts film and is the sequel to the 2010 boxing film Undisputed III: Redemption. Scott Adkins reprises his role as Yuri Boyka....
Ukraine,Ukraine,Hobbs_&_Shaw,1194576,817.6427105,Hobbs & Shaw,47.095,37.541,Mariupol,"Fast & Furious Presents: Hobbs & Shaw (internationally known as Fast & Furious: Hobbs & Shaw) is an upcoming 2019 American buddy cop action film directed by David Leitch, with a screenplay written by Chris..."
United_Arab_Emirates,United Arab Emirates,Furious_7,10767814,7370.1670089,Furious 7,25.066,55.171,Dubai,Fast & Furious 7 (alternatively known as Furious 7 or Fast Seven) is a 2015 American action film directed by James Wan and written by Chris Morgan and Reilly Sutherland. It is the seventh installment in...
United_Arab_Emirates,United Arab Emirates,Mission:_Impossible_–_Ghost_Protocol,4346298,2974.8788501,Mission: Impossible – Ghost Protocol,25.337,55.412,Sharjah,Mission: Impossible – Ghost Protocol is a 2011 American action spy film directed by Brad Bird and written by Josh Appelbaum and André Nemec. It is the fourth installment in the Mission: Impossible film...
United_Arab_Emirates,United Arab Emirates,Geostorm,3693689,2528.1923340,Geostorm,24.467,54.367,Abu Dhabi,"Geostorm is a 2017 American science-fiction disaster film directed, co-written, and co-produced by Dean Devlin in his feature film directorial debut. The film stars  Gerard Butler, Jim Sturgess, Ed Harris..."
United_Arab_Emirates,United Arab Emirates,Welcome_Back_(film),3186690,2181.1704312,Welcome Back ,24.451,54.397,Abu Dhabi Island and Internal Islands City,Welcome Back is a 2015 Indian Hindi-language action comedy film directed by Anees Bazmee and produced by Firoz Nadiadwala. It is a sequel to Welcome and features an ensemble cast that includes John Abraham...
United_Arab_Emirates,United Arab Emirates,Kung_Fu_Yoga,3097152,2119.8850103,Kung Fu Yoga,25.402,55.479,Ajman,"Kung Fu Yoga (Gong fu yu jia) is a 2017 Chinese action-adventure comedy film, written and directed by Stanley Tong, and starring Jackie Chan. The film's cast includes Chinese actors Aarif Rahman, Lay Zhang..."
United_Arab_Emirates,United Arab Emirates,Happy_New_Year_(2014_film),2524015,1727.5941136,Happy New Year (2014 film),25.79,55.943,Ras al-Khaimah,Happy New Year (sometimes abbreviated as HNY) is a 2014 Indian musical heist action comedy film directed by Farah Khan and produced by Gauri Khan under the banner of Red Chillies Entertainment. The film...
United_Arab_Emirates,United Arab Emirates,Hamari_Adhuri_Kahani,2504973,1714.5605749,Hamari Adhuri Kahani,24.359,54.483,Musaffah City,Hamari Adhuri Kahani (transl. Our incomplete story) is a 2015 Indian romantic drama film directed by Mohit Suri and produced by Mahesh Bhatt under the banner Vishesh Films and Fox Star Studios. The film...
United_Arab_Emirates,United Arab Emirates,Sex_and_the_City_2,2421522,1657.4414784,Sex and the City 2,25.116,56.341,Al Fujairah City,"Sex and the City 2 is a 2010 American romantic comedy film written, co-produced, and directed by Michael Patrick King. It is the sequel to the 2008 film Sex and the City, based on the HBO series of the..."
United_Arab_Emirates,United Arab Emirates,Chekka_Chivantha_Vaanam,2031504,1390.4887064,Chekka Chivantha Vaanam,25.145,56.248,Reef Al Fujairah City,"Chekka Chivantha Vaanam (transl. The crimson red sky) is a 2018 Indian Tamil-language gangster action thriller film directed by Mani Ratnam, co-written with Siva Ananth featuring actors Aravind Swami,..."
United_Arab_Emirates,United Arab Emirates,Body_of_Lies_(film),1781457,1219.3408624,Body of Lies ,24.31,54.629,Bani Yas City,"Body of Lies is a 2008 American action thriller film directed and produced by Ridley Scott.  It stars Leonardo DiCaprio, Russell Crowe, and Mark Strong in the lead roles. Set in the Middle East, it follows..."
United_Kingdom,United Kingdom,Avengers:_Infinity_War,45921410,31431.4921287,Avengers: Infinity War,51.509,-0.126,London,"Avengers: Infinity War is a 2018 American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is..."
United_Kingdom,United Kingdom,Captain_America:_Civil_War,32671772,22362.6091718,Captain America: Civil War,52.481,-1.9,Birmingham,"Captain America: Civil War is a 2016 American superhero film based on the Marvel Comics character Captain America, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It..."
United_Kingdom,United Kingdom,Black_Panther_(film),27035476,18504.7748118,Black Panther ,53.411,-2.978,Liverpool,"Black Panther is a 2018 American superhero film based on the Marvel Comics character of the same name. Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the eighteenth..."
United_Kingdom,United Kingdom,Fantastic_Beasts_and_Where_to_Find_Them_(film),20386563,13953.8418891,Fantastic Beasts and Where to Find Them ,52.954,-1.15,Nottingham,"Fantastic Beasts and Where to Find Them is a 2016  fantasy film directed by David Yates. A joint British and American production, it is a spin-off and prequel to the Harry Potter film series, and is produced..."
United_Kingdom,United Kingdom,Harry_Potter_(film_series),18813315,12877.0123203,Harry Potter (film series),53.383,-1.466,Sheffield,"Harry Potter is a British-American film series based on the eponymous novels by author J. K. Rowling. The series is distributed by Warner Bros. and consists of eight fantasy films, beginning with Harry..."
United_Kingdom,United Kingdom,Avengers:_Age_of_Ultron,16520224,11307.4770705,Avengers: Age of Ultron,51.455,-2.597,Bristol,"Avengers: Age of Ultron is a 2015 American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is..."
United_Kingdom,United Kingdom,The_Greatest_Showman,14501455,9925.7049966,The Greatest Showman,55.865,-4.258,Glasgow,"The Greatest Showman is a 2017 American musical drama film directed by Michael Gracey in his directorial debut, written by Jenny Bicks and Bill Condon and starring Hugh Jackman, Zac Efron, Michelle Williams..."
United_Kingdom,United Kingdom,Transformers:_The_Last_Knight,13933913,9537.2436687,Transformers: The Last Knight,52.639,-1.132,Leicester,Transformers: The Last Knight is a 2017 American science fiction action film based on the Transformers toy line. It is the fifth installment of the live-action Transformers film series and a sequel to...
United_Kingdom,United Kingdom,Bohemian_Rhapsody_(film),12254664,8387.8603696,Bohemian Rhapsody ,55.952,-3.196,Edinburgh,"Bohemian Rhapsody is a 2018 biographical drama film about Freddie Mercury, the lead singer of the British rock band Queen. It follows the singer's life from the formation of the band up to their 1985 Live..."
United_Kingdom,United Kingdom,The_Conjuring_2,12102994,8284.0479124,The Conjuring 2,53.796,-1.548,Leeds,"The Conjuring 2 (also known as The Conjuring 2: The Enfield Case) is a 2016 American supernatural horror film, directed by James Wan. The screenplay is by Chad Hayes, Carey W. Hayes, Wan, and David Leslie..."
United_States,United States,Avengers:_Infinity_War,45921410,31431.4921287,Avengers: Infinity War,40.6635,-73.9387,New York,"Avengers: Infinity War is a 2018 American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is..."
United_States,United States,Avengers:_Endgame,35466239,24275.3175907,Avengers: Endgame,34.0194,-118.4108,Los Angeles,"Avengers: Endgame is a 2019 American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the..."
United_States,United States,Suicide_Squad_(film),33176975,22708.4017796,Suicide Squad ,41.8376,-87.6818,Chicago,"Suicide Squad is a 2016 American superhero film based on the DC Comics supervillain team of the same name, distributed by Warner Bros. Pictures. It is the third installment in the DC Extended Universe..."
United_States,United States,Captain_America:_Civil_War,32671772,22362.6091718,Captain America: Civil War,29.7866,-95.3909,Houston,"Captain America: Civil War is a 2016 American superhero film based on the Marvel Comics character Captain America, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It..."
United_States,United States,Batman_v_Superman:_Dawn_of_Justice,29795638,20394.0027379,Batman v Superman: Dawn of Justice,33.5722,-112.0901,Phoenix,Batman v Superman: Dawn of Justice is a 2016 American superhero film featuring the DC Comics characters Batman and Superman. It is the follow-up to 2013's Man of Steel and the second installment in the...
United_States,United States,Deadpool_(film),28535499,19531.4845996,Deadpool ,40.0094,-75.1333,Philadelphia,"Deadpool is a 2016 American superhero film based on the Marvel Comics character of the same name. Distributed by 20th Century Fox, it is the eighth installment of the X-Men film series and the first standalone..."
United_States,United States,Black_Panther_(film),27035476,18504.7748118,Black Panther ,29.4724,-98.5251,San Antonio,"Black Panther is a 2018 American superhero film based on the Marvel Comics character of the same name. Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the eighteenth..."
United_States,United States,The_Revenant_(2015_film),24715114,16916.5735797,The Revenant (2015 film),32.8153,-117.135,San Diego,The Revenant is a 2015 American semi-biographical epic Western film directed by Alejandro González Iñárritu. The screenplay by Mark L. Smith and Iñárritu is based in part on Michael Punke's 2002 novel...
United_States,United States,It_(2017_film),21595483,14781.3025325,It (2017 film),32.7933,-96.7665,Dallas,"It (retroactively known as It Chapter One) is a 2017 American supernatural horror film based on Stephen King's 1986 novel of the same name. Produced by New Line Cinema,  RatPac-Dune Entertainment, KatzSmith..."
United_States,United States,Justice_League_(film),20970387,14353.4476386,Justice League ,37.2967,-121.8189,San Jose,"Justice League is a 2017 American superhero film based on the DC Comics superhero team of the same name, distributed by Warner Bros. Pictures. It is the follow-up to 2016's Batman v Superman: Dawn of Justice..."
Uruguay,Uruguay,XXY_(film),788054,539.3935661,XXY ,-34.903,-56.188,Montevideo,"XXY is a 2007 Argentine-Spanish-French drama film written and directed by Lucía Puenzo. Starring Ricardo Darín, Valeria Bertuccelli, Inés Efron, and Martín Piroyansky, the film tells the story of a 15..."
Uruguay,Uruguay,United_Passions,549704,376.2518823,United Passions,-31.383,-57.967,Salto,"United Passions (French: United Passions: La Légende du football) is a 2014 English-language French drama film about the origins of the world governing body of association football, Fédération Internationale..."
Uruguay,Uruguay,The_Battle_of_the_River_Plate_(film),186332,127.5373032,The Battle of the River Plate ,-32.317,-58.081,Paysandú,The Battle of the River Plate (a.k.a. Pursuit of the Graf Spee in the United States) is a 1956 British war film in Technicolor and VistaVision by the writer-director-producer team of Michael Powell and...
Uruguay,Uruguay,The_City_of_Your_Final_Destination,137276,93.9603012,The City of Your Final Destination,-34.73,-56.219,Las Piedras,"The City of Your Final Destination is a 2009 American drama film directed by James Ivory and starring, Anthony Hopkins, Laura Linney, Charlotte Gainsbourg, Omar Metwally and Norma Aleandro. It was written..."
Uruguay,Uruguay,State_of_Siege,82169,56.2416153,State of Siege,-30.905,-55.551,Rivera,"State of Siege (French title: État de Siège) is a 1972 French film directed by Costa-Gavras starring Yves Montand and Renato Salvatori. Summary: Yves Montand plays Philip Michael Santore, an official..."
Uruguay,Uruguay,"Montevideo,_God_Bless_You!",63378,43.3798768,"Montevideo, God Bless You!",-34.9,-54.95,Maldonado,"Montevideo, God Bless You! (Serbian: Монтевидео, Бог те видео!/Montevideo, Bog te video!; internationally titled Montevideo, Taste of a Dream) is a 2010 Serbian film directed by Dragan Bjelogrlić about..."
Uruguay,Uruguay,Ataque_de_Pánico!,49294,33.7399042,Ataque de Pánico!,-31.717,-55.981,Tacuarembó,Ataque de Pánico! (meaning Panic Attack!) is a 2009 Uruguayan science fiction short film directed by independent filmmaker Fede Álvarez. Plot: Giant robots appear out of the mist and attack Montevideo...
Uruguay,Uruguay,Survive!_(film),48343,33.0889802,Survive! ,-32.37,-54.167,Melo,"Survive! (Spanish: Supervivientes de los Andes - Andes Survivors) is a 1976 Mexican thriller film directed by René Cardona Jr. The film was released on January 15, 1976 in Mexico and is based on the 1973..."
Uruguay,Uruguay,Burnt_Money,39229,26.8507871,Burnt Money,-33.252,-58.03,Mercedes,"Burnt Money (Spanish: Plata quemada) is a 2001 Argentine action thriller directed by Marcelo Piñeyro and written by Piñeyro and Marcelo Figueras. Starring Leonardo Sbaraglia, Eduardo Noriega, Pablo Echarri..."
Uruguay,Uruguay,Whisky_(film),34942,23.9164956,Whisky ,-30.4,-56.467,Artigas,"Whisky is a Uruguayan tragicomedy film directed by Juan Pablo Rebella and Pablo Stoll and released in 2004. The film stars Andrés Pazos, Mirella Pascual, Jorge Bolani, Ana Katz, and Daniel Hendler. It..."
